ID,Ours,PDDL
4505,to pass power_drill 10 to experimenter_hand 12 \n,(:goal (and (passed power_drill 10 experimenter_hand 12)))) \n
4506,to pass power_drill 10 to experimenter_hand 13 \n,(:goal (and (passed power_drill 10 experimenter_hand 13)))) \n
4507,to pass power_drill 10 to experimenter_hand 14 \n,(:goal (and (passed power_drill 10 experimenter_hand 14)))) \n
4508,to pass power_drill 10 to experimenter_hand 15 \n,(:goal (and (passed power_drill 10 experimenter_hand 15)))) \n
4509,to pass power_drill 10 to experimenter_hand 16 \n,(:goal (and (passed power_drill 10 experimenter_hand 16)))) \n
4510,to pass power_drill 10 to experimenter_hand 17 \n,(:goal (and (passed power_drill 10 experimenter_hand 17)))) \n
4511,to pass power_drill 10 to experimenter_hand 18 \n,(:goal (and (passed power_drill 10 experimenter_hand 18)))) \n
4512,to pass power_drill 10 to experimenter_hand 19 \n,(:goal (and (passed power_drill 10 experimenter_hand 19)))) \n
4513,to pass power_drill 10 to experimenter_hand 20 \n,(:goal (and (passed power_drill 10 experimenter_hand 20)))) \n
4514,to pass power_drill 10 to experimenter_hand 21 \n,(:goal (and (passed power_drill 10 experimenter_hand 21)))) \n
4515,to pass power_drill 10 to experimenter_hand 22 \n,(:goal (and (passed power_drill 10 experimenter_hand 22)))) \n
4516,to pass power_drill 10 to experimenter_hand 23 \n,(:goal (and (passed power_drill 10 experimenter_hand 23)))) \n
4517,to pass power_drill 10 to experimenter_hand 24 \n,(:goal (and (passed power_drill 10 experimenter_hand 24)))) \n
4518,to pass power_drill 10 to experimenter_hand 25 \n,(:goal (and (passed power_drill 10 experimenter_hand 25)))) \n
4519,to pass power_drill 10 to experimenter_hand 26 \n,(:goal (and (passed power_drill 10 experimenter_hand 26)))) \n
4520,to pass power_drill 10 to experimenter_hand 27 \n,(:goal (and (passed power_drill 10 experimenter_hand 27)))) \n
4521,to pass power_drill 10 to experimenter_hand 28 \n,(:goal (and (passed power_drill 10 experimenter_hand 28)))) \n
4522,to pass power_drill 10 to experimenter_hand 29 \n,(:goal (and (passed power_drill 10 experimenter_hand 29)))) \n
4523,to pass power_drill 10 to experimenter_hand 30 \n,(:goal (and (passed power_drill 10 experimenter_hand 30)))) \n
4524,to pass power_drill 10 to experimenter_hand 31 \n,(:goal (and (passed power_drill 10 experimenter_hand 31)))) \n
4525,to pass power_drill 10 to experimenter_hand 32 \n,(:goal (and (passed power_drill 10 experimenter_hand 32)))) \n
4526,to pass power_drill 11 to experimenter_hand 1 \n,(:goal (and (passed power_drill 11 experimenter_hand 1)))) \n
4527,to pass power_drill 11 to experimenter_hand 2 \n,(:goal (and (passed power_drill 11 experimenter_hand 2)))) \n
4528,to pass power_drill 11 to experimenter_hand 3 \n,(:goal (and (passed power_drill 11 experimenter_hand 3)))) \n
4529,to pass power_drill 11 to experimenter_hand 4 \n,(:goal (and (passed power_drill 11 experimenter_hand 4)))) \n
4530,to pass power_drill 11 to experimenter_hand 5 \n,(:goal (and (passed power_drill 11 experimenter_hand 5)))) \n
4531,to pass power_drill 11 to experimenter_hand 8 \n,(:goal (and (passed power_drill 11 experimenter_hand 8)))) \n
4532,to pass power_drill 11 to experimenter_hand 9 \n,(:goal (and (passed power_drill 11 experimenter_hand 9)))) \n
4533,to pass power_drill 11 to experimenter_hand 10 \n,(:goal (and (passed power_drill 11 experimenter_hand 10)))) \n
4534,to pass power_drill 11 to experimenter_hand 12 \n,(:goal (and (passed power_drill 11 experimenter_hand 12)))) \n
4535,to pass power_drill 11 to experimenter_hand 13 \n,(:goal (and (passed power_drill 11 experimenter_hand 13)))) \n
4536,to pass power_drill 11 to experimenter_hand 14 \n,(:goal (and (passed power_drill 11 experimenter_hand 14)))) \n
4537,to pass power_drill 11 to experimenter_hand 15 \n,(:goal (and (passed power_drill 11 experimenter_hand 15)))) \n
4538,to pass power_drill 11 to experimenter_hand 16 \n,(:goal (and (passed power_drill 11 experimenter_hand 16)))) \n
4539,to pass power_drill 11 to experimenter_hand 17 \n,(:goal (and (passed power_drill 11 experimenter_hand 17)))) \n
4540,to pass power_drill 11 to experimenter_hand 18 \n,(:goal (and (passed power_drill 11 experimenter_hand 18)))) \n
4541,to pass power_drill 11 to experimenter_hand 19 \n,(:goal (and (passed power_drill 11 experimenter_hand 19)))) \n
4542,to pass power_drill 11 to experimenter_hand 21 \n,(:goal (and (passed power_drill 11 experimenter_hand 21)))) \n
4543,to pass power_drill 11 to experimenter_hand 22 \n,(:goal (and (passed power_drill 11 experimenter_hand 22)))) \n
4544,to pass power_drill 11 to experimenter_hand 23 \n,(:goal (and (passed power_drill 11 experimenter_hand 23)))) \n
4545,to pass power_drill 11 to experimenter_hand 24 \n,(:goal (and (passed power_drill 11 experimenter_hand 24)))) \n
4546,to pass power_drill 11 to experimenter_hand 25 \n,(:goal (and (passed power_drill 11 experimenter_hand 25)))) \n
4547,to pass power_drill 11 to experimenter_hand 26 \n,(:goal (and (passed power_drill 11 experimenter_hand 26)))) \n
4548,to pass power_drill 11 to experimenter_hand 28 \n,(:goal (and (passed power_drill 11 experimenter_hand 28)))) \n
4549,to pass power_drill 11 to experimenter_hand 29 \n,(:goal (and (passed power_drill 11 experimenter_hand 29)))) \n
4550,to pass power_drill 11 to experimenter_hand 30 \n,(:goal (and (passed power_drill 11 experimenter_hand 30)))) \n
4551,to pass power_drill 11 to experimenter_hand 31 \n,(:goal (and (passed power_drill 11 experimenter_hand 31)))) \n
4552,to pass power_drill 11 to experimenter_hand 32 \n,(:goal (and (passed power_drill 11 experimenter_hand 32)))) \n
4553,to pass power_drill 12 to experimenter_hand 1 \n,(:goal (and (passed power_drill 12 experimenter_hand 1)))) \n
4554,to pass power_drill 12 to experimenter_hand 2 \n,(:goal (and (passed power_drill 12 experimenter_hand 2)))) \n
4555,to pass power_drill 12 to experimenter_hand 3 \n,(:goal (and (passed power_drill 12 experimenter_hand 3)))) \n
4556,to pass power_drill 12 to experimenter_hand 4 \n,(:goal (and (passed power_drill 12 experimenter_hand 4)))) \n
4557,to pass power_drill 12 to experimenter_hand 5 \n,(:goal (and (passed power_drill 12 experimenter_hand 5)))) \n
4558,to pass power_drill 12 to experimenter_hand 6 \n,(:goal (and (passed power_drill 12 experimenter_hand 6)))) \n
4559,to pass power_drill 12 to experimenter_hand 8 \n,(:goal (and (passed power_drill 12 experimenter_hand 8)))) \n
4560,to pass power_drill 12 to experimenter_hand 9 \n,(:goal (and (passed power_drill 12 experimenter_hand 9)))) \n
4561,to pass power_drill 12 to experimenter_hand 10 \n,(:goal (and (passed power_drill 12 experimenter_hand 10)))) \n
4562,to pass power_drill 12 to experimenter_hand 11 \n,(:goal (and (passed power_drill 12 experimenter_hand 11)))) \n
4563,to pass power_drill 12 to experimenter_hand 13 \n,(:goal (and (passed power_drill 12 experimenter_hand 13)))) \n
4564,to pass power_drill 12 to experimenter_hand 14 \n,(:goal (and (passed power_drill 12 experimenter_hand 14)))) \n
4565,to pass power_drill 12 to experimenter_hand 15 \n,(:goal (and (passed power_drill 12 experimenter_hand 15)))) \n
4566,to pass power_drill 12 to experimenter_hand 16 \n,(:goal (and (passed power_drill 12 experimenter_hand 16)))) \n
4567,to pass power_drill 12 to experimenter_hand 17 \n,(:goal (and (passed power_drill 12 experimenter_hand 17)))) \n
4568,to pass power_drill 12 to experimenter_hand 18 \n,(:goal (and (passed power_drill 12 experimenter_hand 18)))) \n
4569,to pass power_drill 12 to experimenter_hand 20 \n,(:goal (and (passed power_drill 12 experimenter_hand 20)))) \n
4570,to pass power_drill 12 to experimenter_hand 21 \n,(:goal (and (passed power_drill 12 experimenter_hand 21)))) \n
4571,to pass power_drill 12 to experimenter_hand 22 \n,(:goal (and (passed power_drill 12 experimenter_hand 22)))) \n
4572,to pass power_drill 12 to experimenter_hand 23 \n,(:goal (and (passed power_drill 12 experimenter_hand 23)))) \n
4573,to pass power_drill 12 to experimenter_hand 24 \n,(:goal (and (passed power_drill 12 experimenter_hand 24)))) \n
4574,to pass power_drill 12 to experimenter_hand 25 \n,(:goal (and (passed power_drill 12 experimenter_hand 25)))) \n
4575,to pass power_drill 12 to experimenter_hand 26 \n,(:goal (and (passed power_drill 12 experimenter_hand 26)))) \n
4576,to pass power_drill 12 to experimenter_hand 27 \n,(:goal (and (passed power_drill 12 experimenter_hand 27)))) \n
4577,to pass power_drill 12 to experimenter_hand 28 \n,(:goal (and (passed power_drill 12 experimenter_hand 28)))) \n
4578,to pass power_drill 12 to experimenter_hand 29 \n,(:goal (and (passed power_drill 12 experimenter_hand 29)))) \n
4579,to pass power_drill 12 to experimenter_hand 31 \n,(:goal (and (passed power_drill 12 experimenter_hand 31)))) \n
4580,to pass power_drill 12 to experimenter_hand 32 \n,(:goal (and (passed power_drill 12 experimenter_hand 32)))) \n
4581,to pass power_drill 13 to experimenter_hand 1 \n,(:goal (and (passed power_drill 13 experimenter_hand 1)))) \n
4582,to pass power_drill 13 to experimenter_hand 2 \n,(:goal (and (passed power_drill 13 experimenter_hand 2)))) \n
4583,to pass power_drill 13 to experimenter_hand 3 \n,(:goal (and (passed power_drill 13 experimenter_hand 3)))) \n
4584,to pass power_drill 13 to experimenter_hand 4 \n,(:goal (and (passed power_drill 13 experimenter_hand 4)))) \n
4585,to pass power_drill 13 to experimenter_hand 5 \n,(:goal (and (passed power_drill 13 experimenter_hand 5)))) \n
4586,to pass power_drill 13 to experimenter_hand 6 \n,(:goal (and (passed power_drill 13 experimenter_hand 6)))) \n
4587,to pass power_drill 13 to experimenter_hand 7 \n,(:goal (and (passed power_drill 13 experimenter_hand 7)))) \n
4588,to pass power_drill 13 to experimenter_hand 8 \n,(:goal (and (passed power_drill 13 experimenter_hand 8)))) \n
4589,to pass power_drill 13 to experimenter_hand 9 \n,(:goal (and (passed power_drill 13 experimenter_hand 9)))) \n
4590,to pass power_drill 13 to experimenter_hand 10 \n,(:goal (and (passed power_drill 13 experimenter_hand 10)))) \n
4591,to pass power_drill 13 to experimenter_hand 11 \n,(:goal (and (passed power_drill 13 experimenter_hand 11)))) \n
4592,to pass power_drill 13 to experimenter_hand 12 \n,(:goal (and (passed power_drill 13 experimenter_hand 12)))) \n
4593,to pass power_drill 13 to experimenter_hand 14 \n,(:goal (and (passed power_drill 13 experimenter_hand 14)))) \n
4594,to pass power_drill 13 to experimenter_hand 15 \n,(:goal (and (passed power_drill 13 experimenter_hand 15)))) \n
4595,to pass power_drill 13 to experimenter_hand 16 \n,(:goal (and (passed power_drill 13 experimenter_hand 16)))) \n
4596,to pass power_drill 13 to experimenter_hand 17 \n,(:goal (and (passed power_drill 13 experimenter_hand 17)))) \n
4597,to pass power_drill 13 to experimenter_hand 18 \n,(:goal (and (passed power_drill 13 experimenter_hand 18)))) \n
4598,to pass power_drill 13 to experimenter_hand 19 \n,(:goal (and (passed power_drill 13 experimenter_hand 19)))) \n
4599,to pass power_drill 13 to experimenter_hand 21 \n,(:goal (and (passed power_drill 13 experimenter_hand 21)))) \n
4600,to pass power_drill 13 to experimenter_hand 22 \n,(:goal (and (passed power_drill 13 experimenter_hand 22)))) \n
4601,to pass power_drill 13 to experimenter_hand 23 \n,(:goal (and (passed power_drill 13 experimenter_hand 23)))) \n
4602,to pass power_drill 13 to experimenter_hand 24 \n,(:goal (and (passed power_drill 13 experimenter_hand 24)))) \n
4603,to pass power_drill 13 to experimenter_hand 25 \n,(:goal (and (passed power_drill 13 experimenter_hand 25)))) \n
4604,to pass power_drill 13 to experimenter_hand 26 \n,(:goal (and (passed power_drill 13 experimenter_hand 26)))) \n
4605,to pass power_drill 13 to experimenter_hand 27 \n,(:goal (and (passed power_drill 13 experimenter_hand 27)))) \n
4606,to pass power_drill 13 to experimenter_hand 28 \n,(:goal (and (passed power_drill 13 experimenter_hand 28)))) \n
4607,to pass power_drill 13 to experimenter_hand 29 \n,(:goal (and (passed power_drill 13 experimenter_hand 29)))) \n
4608,to pass power_drill 13 to experimenter_hand 30 \n,(:goal (and (passed power_drill 13 experimenter_hand 30)))) \n
4609,to pass power_drill 13 to experimenter_hand 31 \n,(:goal (and (passed power_drill 13 experimenter_hand 31)))) \n
4610,to pass power_drill 13 to experimenter_hand 32 \n,(:goal (and (passed power_drill 13 experimenter_hand 32)))) \n
4611,to pass power_drill 14 to experimenter_hand 1 \n,(:goal (and (passed power_drill 14 experimenter_hand 1)))) \n
4612,to pass power_drill 14 to experimenter_hand 2 \n,(:goal (and (passed power_drill 14 experimenter_hand 2)))) \n
4613,to pass power_drill 14 to experimenter_hand 3 \n,(:goal (and (passed power_drill 14 experimenter_hand 3)))) \n
4614,to pass power_drill 14 to experimenter_hand 4 \n,(:goal (and (passed power_drill 14 experimenter_hand 4)))) \n
4615,to pass power_drill 14 to experimenter_hand 5 \n,(:goal (and (passed power_drill 14 experimenter_hand 5)))) \n
4616,to pass power_drill 14 to experimenter_hand 6 \n,(:goal (and (passed power_drill 14 experimenter_hand 6)))) \n
4617,to pass power_drill 14 to experimenter_hand 7 \n,(:goal (and (passed power_drill 14 experimenter_hand 7)))) \n
4618,to pass power_drill 14 to experimenter_hand 8 \n,(:goal (and (passed power_drill 14 experimenter_hand 8)))) \n
4619,to pass power_drill 14 to experimenter_hand 9 \n,(:goal (and (passed power_drill 14 experimenter_hand 9)))) \n
4620,to pass power_drill 14 to experimenter_hand 10 \n,(:goal (and (passed power_drill 14 experimenter_hand 10)))) \n
4621,to pass power_drill 14 to experimenter_hand 11 \n,(:goal (and (passed power_drill 14 experimenter_hand 11)))) \n
4622,to pass power_drill 14 to experimenter_hand 12 \n,(:goal (and (passed power_drill 14 experimenter_hand 12)))) \n
4623,to pass power_drill 14 to experimenter_hand 13 \n,(:goal (and (passed power_drill 14 experimenter_hand 13)))) \n
4624,to pass power_drill 14 to experimenter_hand 15 \n,(:goal (and (passed power_drill 14 experimenter_hand 15)))) \n
4625,to pass power_drill 14 to experimenter_hand 17 \n,(:goal (and (passed power_drill 14 experimenter_hand 17)))) \n
4626,to pass power_drill 14 to experimenter_hand 18 \n,(:goal (and (passed power_drill 14 experimenter_hand 18)))) \n
4627,to pass power_drill 14 to experimenter_hand 19 \n,(:goal (and (passed power_drill 14 experimenter_hand 19)))) \n
4628,to pass power_drill 14 to experimenter_hand 21 \n,(:goal (and (passed power_drill 14 experimenter_hand 21)))) \n
4629,to pass power_drill 14 to experimenter_hand 23 \n,(:goal (and (passed power_drill 14 experimenter_hand 23)))) \n
4630,to pass power_drill 14 to experimenter_hand 24 \n,(:goal (and (passed power_drill 14 experimenter_hand 24)))) \n
4631,to pass power_drill 14 to experimenter_hand 25 \n,(:goal (and (passed power_drill 14 experimenter_hand 25)))) \n
4632,to pass power_drill 14 to experimenter_hand 26 \n,(:goal (and (passed power_drill 14 experimenter_hand 26)))) \n
4633,to pass power_drill 14 to experimenter_hand 27 \n,(:goal (and (passed power_drill 14 experimenter_hand 27)))) \n
4634,to pass power_drill 14 to experimenter_hand 28 \n,(:goal (and (passed power_drill 14 experimenter_hand 28)))) \n
4635,to pass power_drill 14 to experimenter_hand 30 \n,(:goal (and (passed power_drill 14 experimenter_hand 30)))) \n
4636,to pass power_drill 14 to experimenter_hand 31 \n,(:goal (and (passed power_drill 14 experimenter_hand 31)))) \n
4637,to pass power_drill 14 to experimenter_hand 32 \n,(:goal (and (passed power_drill 14 experimenter_hand 32)))) \n
4638,to pass power_drill 15 to experimenter_hand 2 \n,(:goal (and (passed power_drill 15 experimenter_hand 2)))) \n
4639,to pass power_drill 15 to experimenter_hand 3 \n,(:goal (and (passed power_drill 15 experimenter_hand 3)))) \n
4640,to pass power_drill 15 to experimenter_hand 5 \n,(:goal (and (passed power_drill 15 experimenter_hand 5)))) \n
4641,to pass power_drill 15 to experimenter_hand 6 \n,(:goal (and (passed power_drill 15 experimenter_hand 6)))) \n
4642,to pass power_drill 15 to experimenter_hand 8 \n,(:goal (and (passed power_drill 15 experimenter_hand 8)))) \n
4643,to pass power_drill 15 to experimenter_hand 9 \n,(:goal (and (passed power_drill 15 experimenter_hand 9)))) \n
4644,to pass power_drill 15 to experimenter_hand 10 \n,(:goal (and (passed power_drill 15 experimenter_hand 10)))) \n
4645,to pass power_drill 15 to experimenter_hand 12 \n,(:goal (and (passed power_drill 15 experimenter_hand 12)))) \n
4646,to pass power_drill 15 to experimenter_hand 13 \n,(:goal (and (passed power_drill 15 experimenter_hand 13)))) \n
4647,to pass power_drill 15 to experimenter_hand 14 \n,(:goal (and (passed power_drill 15 experimenter_hand 14)))) \n
4648,to pass power_drill 15 to experimenter_hand 16 \n,(:goal (and (passed power_drill 15 experimenter_hand 16)))) \n
4649,to pass power_drill 15 to experimenter_hand 18 \n,(:goal (and (passed power_drill 15 experimenter_hand 18)))) \n
4650,to pass power_drill 15 to experimenter_hand 20 \n,(:goal (and (passed power_drill 15 experimenter_hand 20)))) \n
4651,to pass power_drill 15 to experimenter_hand 21 \n,(:goal (and (passed power_drill 15 experimenter_hand 21)))) \n
